trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.002, 'e': 0.6921171816887304}",30,0,-106.89598097754663,"{0: 20, 1: 2, 2: 6, 3: 1, 4: 1}",0
186,False,"{'a': 0.002, 'e': 0.6907343306373547}",20,5,-10.368776197195519,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
187,False,"{'a': 0.002, 'e': 0.6893542425242224}",25,0,-90.45041566701883,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
188,False,"{'a': 0.002, 'e': 0.6879769118289795}",20,11,-20.645216775806897,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 0}",1
189,False,"{'a': 0.002, 'e': 0.686602333042301}",20,5,-29.803648735071317,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
190,False,"{'a': 0.002, 'e': 0.6852305006658703}",25,13,-37.74713960297687,"{0: 8, 1: 0, 2: 3, 3: 1, 4: 0}",1
191,False,"{'a': 0.002, 'e': 0.6838614092123558}",25,0,-26.910363373962976,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
192,False,"{'a': 0.002, 'e': 0.6824950532053901}",20,0,16.294325203913594,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
193,False,"{'a': 0.002, 'e': 0.6811314271795471}",20,0,-53.38312913948049,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
194,False,"{'a': 0.002, 'e': 0.679770525680321}",20,0,-51.14652411790031,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
195,False,"{'a': 0.002, 'e': 0.678412343264104}",25,4,-75.44908457875935,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 2}",1
196,False,"{'a': 0.002, 'e': 0.6770568744981647}",20,0,-103.92289593121518,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
197,False,"{'a': 0.002, 'e': 0.675704113960626}",30,0,-129.92203661979644,"{0: 20, 1: 2, 2: 5, 3: 1, 4: 2}",0
198,False,"{'a': 0.002, 'e': 0.6743540562404442}",25,18,-42.06013347294895,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 1}",1
199,False,"{'a': 0.002, 'e': 0.6730066959373864}",30,18,-17.25037874665944,"{0: 7, 1: 4, 2: 1, 3: 0, 4: 0}",1
200,False,"{'a': 0.002, 'e': 0.6716620276620098}",20,0,4.22961009449601,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
201,False,"{'a': 0.002, 'e': 0.6703200460356393}",25,11,-32.47337958929025,"{0: 10, 1: 0, 2: 3, 3: 1, 4: 0}",1
202,False,"{'a': 0.002, 'e': 0.6689807456903467}",20,0,-110.58386796446625,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
203,False,"{'a': 0.002, 'e': 0.6676441212689289}",25,0,-108.71949454456325,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
204,False,"{'a': 0.002, 'e': 0.6663101674248864}",25,0,-97.91299555809657,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
205,False,"{'a': 0.002, 'e': 0.6649788788224019}",30,0,-120.33213192866987,"{0: 19, 1: 2, 2: 7, 3: 1, 4: 1}",0
206,False,"{'a': 0.002, 'e': 0.6636502501363194}",25,0,-106.42014986380629,"{0: 17, 1: 4, 2: 1, 3: 1, 4: 2}",0
207,False,"{'a': 0.002, 'e': 0.6623242760521222}",20,0,-13.009049789559713,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",1
208,False,"{'a': 0.002, 'e': 0.6610009512659124}",35,0,-70.1479045271225,"{0: 27, 1: 3, 2: 3, 3: 1, 4: 1}",0
209,False,"{'a': 0.002, 'e': 0.659680270484389}",30,1,-73.30113550221989,"{0: 19, 1: 4, 2: 5, 3: 1, 4: 0}",1
210,False,"{'a': 0.002, 'e': 0.6583622284248272}",25,10,-12.475810401433584,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 0}",1
211,False,"{'a': 0.002, 'e': 0.6570468198150567}",30,14,-56.73587864656762,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 1}",1
212,False,"{'a': 0.002, 'e': 0.6557340393934418}",30,0,-44.66505282369215,"{0: 21, 1: 4, 2: 5, 3: 0, 4: 0}",0
213,False,"{'a': 0.002, 'e': 0.6544238819088586}",20,0,-51.67811489409897,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
214,False,"{'a': 0.002, 'e': 0.6531163421206756}",25,0,-169.92837852579626,"{0: 15, 1: 0, 2: 7, 3: 0, 4: 3}",0
215,False,"{'a': 0.002, 'e': 0.651811414798732}",25,14,-19.18417990713775,"{0: 7, 1: 2, 2: 2, 3: 0, 4: 0}",1
216,False,"{'a': 0.002, 'e': 0.6505090947233165}",25,0,14.952096603963021,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
217,False,"{'a': 0.002, 'e': 0.6492093766851474}",20,0,-93.68033314890835,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
218,False,"{'a': 0.002, 'e': 0.6479122554853506}",35,15,-132.34597189945183,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 3}",1
219,False,"{'a': 0.002, 'e': 0.6466177259354396}",30,0,-104.71496118949892,"{0: 20, 1: 4, 2: 3, 3: 2, 4: 1}",0
220,False,"{'a': 0.002, 'e': 0.6453257828572946}",20,0,-69.66062378946286,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
221,False,"{'a': 0.002, 'e': 0.6440364210831414}",30,0,-57.21988478413719,"{0: 24, 1: 1, 2: 3, 3: 1, 4: 1}",0
222,False,"{'a': 0.002, 'e': 0.6427496354555312}",20,0,-117.51217312473688,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
223,False,"{'a': 0.002, 'e': 0.6414654208273198}",25,13,-47.80764800100762,"{0: 7, 1: 0, 2: 4, 3: 1, 4: 0}",1
224,False,"{'a': 0.002, 'e': 0.6401837720616471}",25,0,-133.01442817000256,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
225,False,"{'a': 0.002, 'e': 0.6389046840319162}",20,8,-21.158088586363032,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 0}",1
226,False,"{'a': 0.002, 'e': 0.6376281516217733}",30,1,-62.96855778413806,"{0: 25, 1: 1, 2: 1, 3: 0, 4: 2}",1
227,False,"{'a': 0.002, 'e': 0.6363541697250871}",20,0,-54.189032697646006,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
228,False,"{'a': 0.002, 'e': 0.6350827332459281}",25,2,-113.1539729488299,"{0: 15, 1: 1, 2: 5, 3: 0, 4: 2}",1
229,False,"{'a': 0.002, 'e': 0.633813837098549}",20,0,-108.18500537297449,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",0
230,False,"{'a': 0.002, 'e': 0.6325474762073634}",20,0,-22.470941603392106,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
231,False,"{'a': 0.002, 'e': 0.631283645506926}",30,0,-54.520024248419574,"{0: 23, 1: 2, 2: 4, 3: 0, 4: 1}",0
232,False,"{'a': 0.002, 'e': 0.6300223399419123}",20,0,-0.7848627878712323,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
233,False,"{'a': 0.002, 'e': 0.6287635544670984}",20,0,-51.72032068891493,"{0: 13, 1: 6, 2: 0, 3: 0, 4: 1}",0
234,False,"{'a': 0.002, 'e': 0.6275072840473407}",20,0,-85.24632041807726,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
235,False,"{'a': 0.002, 'e': 0.6262535236575559}",20,0,-54.22936443912398,"{0: 13, 1: 0, 2: 7, 3: 0, 4: 0}",0
236,False,"{'a': 0.002, 'e': 0.6250022682827008}",25,14,-69.93779322106627,"{0: 7, 1: 0, 2: 2, 3: 1, 4: 1}",1
237,False,"{'a': 0.002, 'e': 0.623753512917752}",20,0,-42.467999331396335,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
238,False,"{'a': 0.002, 'e': 0.6225072525676867}",35,11,-0.5746863865857064,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 0}",1
239,False,"{'a': 0.002, 'e': 0.6212634822474616}",20,0,-99.23592290841866,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",0
240,False,"{'a': 0.002, 'e': 0.6200221969819939}",20,2,-71.62970741327398,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 1}",1
241,False,"{'a': 0.002, 'e': 0.6187833918061408}",30,6,-29.84972215561423,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 0}",1
242,False,"{'a': 0.002, 'e': 0.61754706176468}",20,12,12.187454075530926,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.002, 'e': 0.6163132019122897}",20,10,-42.50875097638275,"{0: 5, 1: 2, 2: 2, 3: 1, 4: 0}",1
244,False,"{'a': 0.002, 'e': 0.6150818073135287}",25,12,-43.13322498197536,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 1}",1
245,False,"{'a': 0.002, 'e': 0.6138528730428171}",25,15,-6.2349164691556185,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 0}",1
246,False,"{'a': 0.002, 'e': 0.6126263941844161}",35,0,-51.35272829223323,"{0: 28, 1: 2, 2: 4, 3: 0, 4: 1}",0
247,False,"{'a': 0.002, 'e': 0.6114023658324087}",25,0,-40.14908416862291,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
248,False,"{'a': 0.002, 'e': 0.6101807830906798}",25,0,-85.98611579332614,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
249,False,"{'a': 0.002, 'e': 0.6089616410728969}",20,0,-36.53693226469657,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
250,False,"{'a': 0.002, 'e': 0.6077449349024902}",25,0,-43.84431897625714,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
251,False,"{'a': 0.002, 'e': 0.6065306597126334}",25,7,-61.149284695610596,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 1}",1
252,False,"{'a': 0.002, 'e': 0.6053188106462243}",20,0,-51.79870259782368,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",0
253,False,"{'a': 0.002, 'e': 0.6041093828558647}",20,0,-78.11786588595486,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
254,False,"{'a': 0.002, 'e': 0.6029023715038421}",25,0,-70.42308840333207,"{0: 16, 1: 2, 2: 6, 3: 1, 4: 0}",0
255,False,"{'a': 0.002, 'e': 0.6016977717621094}",30,0,-3.059807569792598,"{0: 26, 1: 2, 2: 1, 3: 1, 4: 0}",0
256,False,"{'a': 0.002, 'e': 0.6004955788122659}",25,7,-38.53033385713233,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
257,False,"{'a': 0.002, 'e': 0.5992957878455384}",30,16,6.137339148304335,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
258,False,"{'a': 0.002, 'e': 0.5980983940627613}",20,10,-44.88114150578194,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
259,False,"{'a': 0.002, 'e': 0.596903392674358}",25,20,9.54895460491258,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
260,False,"{'a': 0.002, 'e': 0.5957107789003212}",25,13,-45.99525693708949,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
261,False,"{'a': 0.002, 'e': 0.5945205479701944}",20,7,-63.112857081840616,"{0: 8, 1: 0, 2: 4, 3: 0, 4: 1}",1
262,False,"{'a': 0.002, 'e': 0.593332695123052}",25,6,-55.784107423600375,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 1}",1
263,False,"{'a': 0.002, 'e': 0.5921472156074813}",25,1,-155.612635541982,"{0: 13, 1: 2, 2: 6, 3: 1, 4: 2}",1
264,False,"{'a': 0.002, 'e': 0.5909641046815625}",20,11,-50.37701200824323,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 1}",1
265,False,"{'a': 0.002, 'e': 0.5897833576128504}",20,10,-10.972407390666302,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
266,False,"{'a': 0.002, 'e': 0.5886049696783552}",25,9,-81.70944040317993,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 2}",1
267,False,"{'a': 0.002, 'e': 0.5874289361645234}",25,0,-115.71629992643638,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
268,False,"{'a': 0.002, 'e': 0.5862552523672196}",25,17,1.6585250875996467,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
269,False,"{'a': 0.002, 'e': 0.5850839135917069}",25,4,-44.09043311721487,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 1}",1
270,False,"{'a': 0.002, 'e': 0.5839149151526287}",25,19,0.454878827896978,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
271,False,"{'a': 0.002, 'e': 0.5827482523739896}",25,17,5.111087666313288,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
272,False,"{'a': 0.002, 'e': 0.5815839205891371}",20,0,-75.4230157519885,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
273,False,"{'a': 0.002, 'e': 0.5804219151407424}",20,13,-30.809211689257957,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
274,False,"{'a': 0.002, 'e': 0.579262231380782}",20,11,-31.30223759126723,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
275,False,"{'a': 0.002, 'e': 0.5781048646705196}",35,1,31.210467487546936,"{0: 32, 1: 1, 2: 1, 3: 0, 4: 0}",1
276,False,"{'a': 0.002, 'e': 0.5769498103804866}",25,0,-7.8597006235055105,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
277,False,"{'a': 0.002, 'e': 0.5757970638904645}",20,0,-41.438354623887655,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
278,False,"{'a': 0.002, 'e': 0.5746466205894657}",20,7,-38.17116296895131,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
279,False,"{'a': 0.002, 'e': 0.5734984758757153}",20,11,-6.1452515919653425,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
280,False,"{'a': 0.002, 'e': 0.5723526251566332}",30,11,-81.669246905736,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 1}",1
281,False,"{'a': 0.002, 'e': 0.5712090638488149}",25,5,-48.51092200606306,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",1
282,False,"{'a': 0.002, 'e': 0.5700677873780134}",20,0,-64.29056259935733,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
283,False,"{'a': 0.002, 'e': 0.5689287911791218}",35,18,-45.61468633958311,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
284,False,"{'a': 0.002, 'e': 0.5677920706961532}",30,0,-65.19612625280371,"{0: 20, 1: 5, 2: 3, 3: 2, 4: 0}",0
285,False,"{'a': 0.002, 'e': 0.5666576213822246}",25,16,4.775198272385406,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
286,False,"{'a': 0.002, 'e': 0.5655254386995371}",20,8,6.096034902056881,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
287,False,"{'a': 0.002, 'e': 0.5643955181193583}",20,10,-35.17012972465871,"{0: 5, 1: 2, 2: 3, 3: 0, 4: 0}",1
288,False,"{'a': 0.002, 'e': 0.5632678551220046}",25,15,-58.1155656953539,"{0: 6, 1: 2, 2: 0, 3: 1, 4: 1}",1
289,False,"{'a': 0.002, 'e': 0.5621424451968224}",20,10,-23.579844814497243,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
290,False,"{'a': 0.002, 'e': 0.5610192838421706}",20,8,-34.61471937871608,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 1}",1
291,False,"{'a': 0.002, 'e': 0.559898366565402}",20,0,-39.22927423532927,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
292,False,"{'a': 0.002, 'e': 0.5587796888828463}",20,8,12.760684406419907,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.002, 'e': 0.5576632463197913}",25,12,-70.15266034533914,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 2}",1
294,False,"{'a': 0.002, 'e': 0.5565490344104649}",25,3,-7.336513216690548,"{0: 17, 1: 4, 2: 1, 3: 0, 4: 0}",1
295,False,"{'a': 0.002, 'e': 0.5554370486980182}",20,11,15.487942253455548,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.002, 'e': 0.5543272847345071}",20,0,-26.573867572306018,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
297,False,"{'a': 0.002, 'e': 0.5532197380808739}",30,19,-124.41219733748427,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 3}",1
298,False,"{'a': 0.002, 'e': 0.5521144043069306}",20,15,10.76435506024865,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.002, 'e': 0.5510112789913407}",25,14,-33.44502360510434,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
300,False,"{'a': 0.002, 'e': 0.5499103577216016}",25,0,-29.99716284829803,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
301,False,"{'a': 0.002, 'e': 0.5488116360940265}",30,6,-77.16755465867607,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 1}",1
302,False,"{'a': 0.002, 'e': 0.5477151097137275}",25,6,-64.58727586697916,"{0: 10, 1: 4, 2: 4, 3: 1, 4: 0}",1
303,False,"{'a': 0.002, 'e': 0.5466207741945976}",20,1,-50.53417923997971,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 1}",1
304,False,"{'a': 0.002, 'e': 0.5455286251592933}",20,9,-6.761586121904433,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
305,False,"{'a': 0.002, 'e': 0.5444386582392171}",20,0,-29.791937090316132,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
306,False,"{'a': 0.002, 'e': 0.5433508690744998}",20,6,-34.543761631270456,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
307,False,"{'a': 0.002, 'e': 0.5422652533139832}",25,2,14.829537819906967,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
308,False,"{'a': 0.002, 'e': 0.5411818066152029}",20,0,-49.15856744008799,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
309,False,"{'a': 0.002, 'e': 0.5401005246443706}",30,13,-34.52703189657685,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
310,False,"{'a': 0.002, 'e': 0.539021403076357}",25,0,-49.00969568180231,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
311,False,"{'a': 0.002, 'e': 0.5379444375946745}",25,8,-53.16641662480458,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 1}",1
312,False,"{'a': 0.002, 'e': 0.5368696238914595}",25,5,-97.5901872788638,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",1
313,False,"{'a': 0.002, 'e': 0.535796957667456}",25,7,-87.40963332148091,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 2}",1
314,False,"{'a': 0.002, 'e': 0.5347264346319975}",30,14,-52.233854935677044,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 1}",1
315,False,"{'a': 0.002, 'e': 0.5336580505029906}",25,0,-21.572632181467895,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
316,False,"{'a': 0.002, 'e': 0.5325918010068972}",25,11,7.056319083924176,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
317,False,"{'a': 0.002, 'e': 0.5315276818787179}",20,0,-53.29351232358565,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
318,False,"{'a': 0.002, 'e': 0.5304656888619749}",25,6,0.06136851046571312,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
319,False,"{'a': 0.002, 'e': 0.5294058177086945}",20,8,10.976124073978134,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
320,False,"{'a': 0.002, 'e': 0.528348064179391}",35,20,-71.28465136699648,"{0: 10, 1: 0, 2: 3, 3: 1, 4: 1}",1
321,False,"{'a': 0.002, 'e': 0.5272924240430485}",20,10,13.557490713411267,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.002, 'e': 0.5262388930771054}",25,0,2.576823183997516,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
323,False,"{'a': 0.002, 'e': 0.5251874670674361}",30,4,28.52808656850447,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
324,False,"{'a': 0.002, 'e': 0.5241381418083354}",20,0,-20.982494826635705,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
325,False,"{'a': 0.002, 'e': 0.5230909131025008}",25,8,-77.55763121136678,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 2}",1
326,False,"{'a': 0.002, 'e': 0.522045776761016}",35,18,-31.90996315256148,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
327,False,"{'a': 0.002, 'e': 0.5210027286033344}",20,13,-36.46070564390566,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 1}",1
328,False,"{'a': 0.002, 'e': 0.5199617644572618}",25,8,-99.31275487674196,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 2}",1
329,False,"{'a': 0.002, 'e': 0.5189228801589404}",20,8,-104.47196176460105,"{0: 6, 1: 1, 2: 3, 3: 0, 4: 2}",1
330,False,"{'a': 0.002, 'e': 0.5178860715528314}",20,0,6.1304866533103075,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
331,False,"{'a': 0.002, 'e': 0.5168513344916992}",25,13,-9.250943467246032,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
332,False,"{'a': 0.002, 'e': 0.5158186648365941}",25,0,-63.534467168923626,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
333,False,"{'a': 0.002, 'e': 0.5147880584568362}",35,16,18.77464051657048,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
334,False,"{'a': 0.002, 'e': 0.5137595112299983}",25,7,8.168874626874766,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
335,False,"{'a': 0.002, 'e': 0.5127330190418905}",20,0,4.62609570591108,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
336,False,"{'a': 0.002, 'e': 0.5117085777865424}",25,13,-22.167020094886485,"{0: 8, 1: 0, 2: 4, 3: 0, 4: 0}",1
337,False,"{'a': 0.002, 'e': 0.5106861833661879}",30,0,-81.64305275131383,"{0: 21, 1: 3, 2: 4, 3: 1, 4: 1}",0
338,False,"{'a': 0.002, 'e': 0.5096658316912476}",20,7,7.865797734696138,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.002, 'e': 0.5086475186803137}",25,14,21.38903559807238,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.002, 'e': 0.5076312402601327}",30,0,-60.73333961183431,"{0: 24, 1: 1, 2: 3, 3: 1, 4: 1}",0
341,False,"{'a': 0.002, 'e': 0.5066169923655895}",20,0,-7.882512933960129,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
342,False,"{'a': 0.002, 'e': 0.5056047709396915}",20,0,-8.34798502149671,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
343,False,"{'a': 0.002, 'e': 0.5045945719335512}",25,0,-152.25898383746417,"{0: 18, 1: 2, 2: 1, 3: 0, 4: 4}",1
344,False,"{'a': 0.002, 'e': 0.5035863913063714}",20,0,-10.877008347639805,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
345,False,"{'a': 0.002, 'e': 0.5025802250254283}",20,0,-60.10161742132127,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
346,False,"{'a': 0.002, 'e': 0.5015760690660555}",25,0,-70.22605628594553,"{0: 20, 1: 0, 2: 2, 3: 2, 4: 1}",0
347,False,"{'a': 0.002, 'e': 0.5005739194116277}",30,3,-81.73568458909628,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 2}",1
348,False,"{'a': 0.002, 'e': 0.4995737720535449}",20,0,19.771297134125366,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
349,False,"{'a': 0.002, 'e': 0.4985756229912165}",20,0,-11.168851279600538,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
350,False,"{'a': 0.002, 'e': 0.4975794682320448}",35,23,-13.2657355817265,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
351,False,"{'a': 0.002, 'e': 0.49658530379140947}",30,4,-127.47257771490068,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 2}",1
352,False,"{'a': 0.002, 'e': 0.4955931256926514}",20,0,-57.53626206921308,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
353,False,"{'a': 0.002, 'e': 0.494602929967057}",20,0,-1.8721629589498425,"{0: 15, 1: 5, 2: 0, 3: 0, 4: 0}",0
354,False,"{'a': 0.002, 'e': 0.4936147126538418}",20,14,8.849642768733641,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
355,False,"{'a': 0.002, 'e': 0.49262846980013547}",20,8,0.44194184886179944,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
356,False,"{'a': 0.002, 'e': 0.4916441974609651}",20,8,-130.91572665029926,"{0: 6, 1: 0, 2: 2, 3: 2, 4: 2}",1
357,False,"{'a': 0.002, 'e': 0.4906618916992401}",20,9,-32.2280243506583,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
358,False,"{'a': 0.002, 'e': 0.4896815485857362}",30,17,-30.298038637419637,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
359,False,"{'a': 0.002, 'e': 0.4887031641990795}",30,4,7.086535444072711,"{0: 22, 1: 1, 2: 3, 3: 0, 4: 0}",1
360,False,"{'a': 0.002, 'e': 0.4877267346257312}",20,3,-14.877932888616321,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 0}",1
361,False,"{'a': 0.002, 'e': 0.4867522559599717}",25,18,-28.698716997792207,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
362,False,"{'a': 0.002, 'e': 0.485779724303885}",20,8,4.032022364378703,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.002, 'e': 0.48480913576734325}",30,19,-48.05920160817459,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
364,False,"{'a': 0.002, 'e': 0.483840486467991}",20,0,-57.41546825894236,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
365,False,"{'a': 0.002, 'e': 0.48287377253122976}",20,14,-7.514179962722779,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
366,False,"{'a': 0.002, 'e': 0.48190899009020244}",25,11,-70.72686720226633,"{0: 8, 1: 3, 2: 1, 3: 1, 4: 1}",1
367,False,"{'a': 0.002, 'e': 0.480946135285778}",20,14,-2.86458261826231,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
368,False,"{'a': 0.002, 'e': 0.479985204266536}",20,10,-25.136433275264146,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
